state,county,cluster,age_male,emp.no/pop.base_count,hh.median_income,pov.below/pop.base_count,hh.male_only,eth.white+eth.asian,others,core,pop.base_count,total,total.pp,core.pp,target.total.pp,target.core.pp,potential_total,potential_core,sl_acv,potential_sl_acv,da_acv,potential_da_acv,acv,potential_acv,pa
AK,north slope,3,29.3132288545748,0.0790055967720942,76139.6515301086,0.12208772614864,261,2386,8.33333333333333,2.5,7683,10.8333333333333,0.00141003948110547,0.000325393726408955,0.00290729085064426,0.000619892927585235,22.3367156054999,4.76263736263736,0.204848530993574,0.204848530993574,0,0,0.204848530993574,0.204848530993574,Criminal Defense
AK,northwest arctic,3,27.0806403574088,0.105675927156719,69290.2173006774,0.22770171474146,245,976,2.66666666666667,2,7523,4.66666666666667,0.000620319907838185,0.000265851389073508,0.00290729085064426,0.000619892927585235,21.8715490693968,4.66345449422373,0,0,0,0,0,0,Criminal Defense
AK,petersburg,5,42.1198156682028,0.0491629019399415,58405.8947368421,0.110550093010896,59,2600,3,1,3763,4,0.0010629816635663,0.000265745415891576,0.00192588747899963,0.000332958754734257,7.24711458347561,1.25292379406501,0,0,0,0,0,0,Criminal Defense
AK,prince of wales hyder,17,40.5903884134299,0.0649656170828809,48051.323609845,0.156713716974303,184,2823,1,0,5526,1,0.000180962721679334,0,0.00207424066274054,0.000326822306711841,11.4622539023042,1.80602006688963,0,0,0,0,0,0,Criminal Defense
AK,sitka,20,37.5980705256154,0.0250783699059561,69552.4228827818,0.0789296909986565,193,6464,5.66666666666667,2.5,8932,8.16666666666667,0.000914315569487983,0.000279892521271832,0.00261398321631508,0.000471344176363041,23.3480980881263,4.21004618327468,0,0,0,0,0,0,Criminal Defense
AK,skagway,20,42.6,0.0392561983471074,72868,0.0464876033057851,28,908,1,1,968,2,0.00206611570247934,0.00103305785123967,0.00261398321631508,0.000471344176363041,2.530335753393,1,0,0,0,0,0,0,Criminal Defense
AK,southeast fairbanks,20,38.5790645322661,0.0438731312002236,66926.429389313,0.14643006846444,115,5797,2.5,2,7157,4.5,0.000628755064971357,0.000279446695542825,0.00261398321631508,0.000471344176363041,18.708277879167,3.37341027023028,0,0,0,0,0,0,Criminal Defense
AK,valdez cordova,20,41.0027766914353,0.0451936123577915,78209.603539823,0.088821626135059,214,7358,8,2,9581,10,0.00104373238701597,0.000208746477403194,0.00261398321631508,0.000471344176363041,25.0445731955148,4.51594855373429,13.3543578007812,13.3543578007812,0,0,13.3543578007812,13.3543578007812,Criminal Defense
AK,wade hampton,2,21.8087981744422,0.108057380345891,41608.4893982808,0.342673280600617,242,351,2,0,7459,2,0.000268132457433972,0,0.000829058500440437,0.000166430889573105,6.18394735478522,1.24140800532579,0,0,0,0,0,0,Criminal Defense
AK,wrangell,6,47.1,0.0286569717707442,48153,0.097519247219846,40,1765,3,0,2338,3,0.00128314798973482,0,0.0017609281126994,0.000376960193003619,4.1170499274912,0.881332931242461,0,0,0,0,0,0,Criminal Defense
AK,yakutat,20,41.1,0.0498489425981873,69306,0.0453172205438066,33,240,0,0,662,0,0,0,0.00261398321631508,0.000471344176363041,1.73045688920058,0.312029844752333,NA,NA,NA,NA,NA,NA,Criminal Defense
AK,yukon koyukuk,22,37.0338821205137,0.0915731337965437,39613.1601963409,0.238197042579726,194,1270,1,1,5613,2,0.000356315695706396,0.000178157847853198,0.00131301325156727,0.00021137180300148,7.36994338104707,1.1864299302473,0.110707400266943,0.110707400266943,0,0,0.110707400266943,0.110707400266943,Criminal Defense
AL,autauga,13,35.8733786757351,0.0399922533165489,52103.8774758892,0.128866079209838,687,41105,70.6666666666667,13.6666666666667,51635,84.3333333333333,0.00163325909428359,0.000264678351247539,0.0028458328875575,0.000497294845628017,146.944581149032,25.6778193540027,293.953830759449,450.434012170176,0,0,293.953830759449,450.434012170176,Criminal Defense
AL,baldwin,13,40.2346834562248,0.0425238623507573,51210.5217361567,0.141806618850433,2711,166584,439.666666666667,85.3333333333333,182086,525,0.00288325296837758,0.000468643022161689,0.0028458328875575,0.000497294845628017,525,90.5504292610231,150.505816562196,150.505816562196,137.665663420451,137.665663420451,288.171479982646,288.171479982646,Criminal Defense
AL,barbour,1,37.5896282327586,0.0537737524418398,34259.1939561525,0.210584265672172,267,12510,26.3333333333333,1.5,28155,27.8333333333333,0.000988575149470195,5.3276505061268e-05,0.00146584579302257,0.000218640300266012,41.2708883025506,6.15581765398958,19.7797933864806,19.7797933864806,0,0,19.7797933864806,19.7797933864806,Criminal Defense
AL,bibb,17,37.039592,0.0414756416298899,38752.0439655172,0.150949055229444,253,18242,15.6666666666667,3.33333333333333,23339,19,0.000814088007198252,0.000142822457403202,0.00207424066274054,0.000326822306711841,48.4107028277014,7.62770581634765,65.3692902107878,65.3692902107878,0,0,65.3692902107878,65.3692902107878,Criminal Defense
AL,blount,23,37.8964454976303,0.0402227448196299,42453.2785420341,0.176132581976306,938,42224,44.6666666666667,11,45074,55.6666666666667,0.00123500613805446,0.00024404312907663,0.00158111240637269,0.000279368626903199,71.2670606048425,12.5922614890348,10.4983244709326,12.7194071602767,0,0,10.4983244709326,12.7194071602767,Criminal Defense
AL,bullock,22,36.7,0.084703196347032,31869,0.200456621004566,205,2093,7.66666666666667,1,8760,8.66666666666667,0.000989345509893455,0.000114155251141553,0.00131301325156727,0.00021137180300148,11.5019960837293,1.85161699429296,0,0,0,0,0,0,Criminal Defense
AL,butler,1,37.8957879597288,0.0508122220073487,31229.5809670904,0.248549603558306,428,11047,13,1.5,20684,14.5,0.000701024946818797,7.25198220847032e-05,0.00146584579302257,0.000218640300266012,30.3195543828789,4.5223559707022,9.27475474505597,9.27475474505597,0,0,9.27475474505597,9.27475474505597,Criminal Defense
AL,calhoun,3,36.4667629078826,0.0605046605046605,40457.2093893953,0.202371202371202,2166,97254,238,43.6666666666667,128205,281.666666666667,0.0021970021970022,0.000340600340600341,0.00290729085064426,0.000619892927585235,372.729223506848,79.4733727810651,199.688864434218,248.174133207655,0,0,199.688864434218,248.174133207655,Criminal Defense
AL,chambers,1,39.8786517536928,0.055952588460868,34157.0236186659,0.236157108825751,640,21632,16.6666666666667,3.33333333333333,34422,20,0.000581023763871942,9.68372939786571e-05,0.00146584579302257,0.000218640300266012,50.457343887423,7.52603641575668,0.403703476608008,0.403703476608008,0.126444056268618,0.126444056268618,0.530147532876625,0.530147532876625,Criminal Defense
AL,cherokee,9,43.262127499057,0.0408248571826669,35905.0937782805,0.213738330778877,362,20375,39.6666666666667,7,21531,46.6666666666667,0.00216741752202251,0.000325112628303377,0.00130466740169055,0.000256582956477116,46.6666666666667,7,0,0,0,0,0,0,Criminal Defense
AL,chilton,17,36.8497759716578,0.0456275720164609,41694.7360642462,0.17662037037037,748,32303,48,10,38880,58,0.0014917695473251,0.000257201646090535,0.00207424066274054,0.000326822306711841,80.6464769673522,12.7068512849564,294.092745933916,379.652979788501,0,0,294.092745933916,379.652979788501,Criminal Defense
AL,choctaw,1,41.5810134218067,0.0490935460478608,35226.4306744266,0.201232777374909,266,7424,10.3333333333333,0,13790,10.3333333333333,0.000749335267101765,0,0.00146584579302257,0.000218640300266012,20.2140134857813,3.01504974066831,0,0,0,0,0,0,Criminal Defense
AL,clarke,22,39.3379473808959,0.0802854260843576,31592.7691155826,0.252064108790675,435,14211,11.3333333333333,2.33333333333333,26767,13.6666666666667,0.000510578946712992,8.71720152924621e-05,0.00131301325156727,0.00021137180300148,35.145425704701,5.6577890509406,2.46730436613958,2.46730436613958,0,0,2.46730436613958,2.46730436613958,Criminal Defense
AL,clay,17,40.9972931640924,0.0468597216998872,34808.3509970458,0.185859345618654,252,10921,23,1.5,13295,24.5,0.00184279804437759,0.000112824370063934,0.00207424066274054,0.000326822306711841,27.5770296111355,4.34510256773392,0,0,0,0,0,0,Criminal Defense
AL,cleburne,23,39.2484082658475,0.0348917869034406,37149.9549390352,0.178343507214206,229,13803,11.6666666666667,6,14416,17.6666666666667,0.00122549019607843,0.000416204217536071,0.00158111240637269,0.000279368626903199,22.7933164502687,6,0,0,0,0,0,0,Criminal Defense
AL,coffee,16,35.2456162084399,0.0340219432638134,47576.2592113125,0.190511021053672,1007,40115,99.3333333333333,16.3333333333333,50585,115.666666666667,0.00228658034331653,0.00032288886692366,0.00206922850909273,0.000380952380952381,115.666666666667,19.2704761904762,75.131009526379,75.131009526379,0,0,75.131009526379,75.131009526379,Criminal Defense
AL,colbert,17,40.3103975052303,0.0437400590774824,40503.8801897447,0.177951980610467,1068,42186,52.6666666666667,9.66666666666667,52812,62.3333333333333,0.00118028730844,0.000183039208260749,0.00207424066274054,0.000326822306711841,109.544797880653,17.2601396620657,0,0,0,0,0,0,Criminal Defense
AL,conecuh,2,40.9667192429022,0.100694709519811,24264.8633969119,0.344072066569967,253,6453,5.33333333333333,0,13099,5.33333333333333,0.000407155762526401,0,0.000829058500440437,0.000166430889573105,10.8598372972693,2.1800782225181,2.87561628366935,2.87561628366935,0,0,2.87561628366935,2.87561628366935,Criminal Defense
AL,coosa,22,43.1406478770132,0.0757575757575758,33480.9953529542,0.192614770459082,155,6807,18,2,11022,20,0.00181455271275631,0.000181455271275631,0.00131301325156727,0.00021137180300148,20,2.32974001268231,0,0,0,0,0,0,Criminal Defense
AL,covington,1,40.8230353015339,0.0458685254909942,36219.7635757089,0.19957769410807,521,33402,46,35,39308,81,0.00206064923170856,0.000890403989009871,0.00146584579302257,0.000218640300266012,81,35,179.362602833082,179.362602833082,0,0,179.362602833082,179.362602833082,Criminal Defense
AL,crenshaw,17,39.054440885265,0.0422525259662262,38301.4622229977,0.153112414329118,160,10785,5.66666666666667,0,14153,5.66666666666667,0.000400386254975388,0,0.00207424066274054,0.000326822306711841,29.3567280997668,4.62551610689268,0,0,0,0,0,0,Criminal Defense
AL,cullman,23,38.6802266100568,0.0382193733991142,39384.9368417703,0.177986953175274,1194,76092,99.6666666666667,19.6666666666667,79253,119.333333333333,0.00150572638680344,0.000248150438048612,0.00158111240637269,0.000279368626903199,125.307901542255,22.1408017879592,0,0,226.049137244604,234.848495919478,226.049137244604,234.848495919478,Criminal Defense
AL,dale,16,36.5301945560421,0.0404760843400348,43289.7368715396,0.176815405875273,683,33578,90,23.5,44866,113.5,0.00252975527125217,0.00052378192840904,0.00206922850909273,0.000380952380952381,113.5,23.5,32.6478527576245,32.6478527576245,0,0,32.6478527576245,32.6478527576245,Criminal Defense
AL,dallas,2,35.9353061509136,0.0706927022716496,26981.0846153846,0.337018837018837,992,13727,19.3333333333333,2,46398,21.3333333333333,0.000459789933474144,4.3105306263201e-05,0.000829058500440437,0.000166430889573105,38.4666563034354,7.72206041441291,4.22292511301361,4.22292511301361,0,0,4.22292511301361,4.22292511301361,Criminal Defense
AL,de kalb,16,36.8414800958672,0.0384376937383757,37745.6289791438,0.203549647486267,1201,62756,66.3333333333333,8,69359,74.3333333333333,0.00107171864261788,0.000115341916694301,0.00206922850909273,0.000380952380952381,143.519620162162,26.4224761904762,37.9765799784813,62.8482717171698,0,0,37.9765799784813,62.8482717171698,Criminal Defense
AL,elmore,13,37.003688593038,0.0418369968931767,53457.2293876211,0.124903641757574,1097,66659,284.333333333333,29,85618,313.333333333333,0.0036596665810149,0.000338713821859889,0.0028458328875575,0.000497294845628017,313.333333333333,42.5773900929796,224.09149503793,224.09149503793,140.584115797029,140.584115797029,364.67561083496,364.67561083496,Criminal Defense
AL,escambia,22,38.2349330357143,0.063640409434802,31818.1061476282,0.242571795073169,1037,23750,55.6666666666667,3.5,38199,59.1666666666667,0.0015489061668281,9.16254352208173e-05,0.00131301325156727,0.00021137180300148,59.1666666666667,8.07419150285352,75.0848048664051,75.0848048664051,0,0,75.0848048664051,75.0848048664051,Criminal Defense
AL,etowah,17,38.7861204142126,0.0453981202340841,39300.5322524529,0.194267367301033,2036,87686,228.333333333333,34,107141,262.333333333333,0.00244848688488378,0.00031733883387312,0.00207424066274054,0.000326822306711841,262.333333333333,35.0160687634133,0,0,0,0,0,0,Criminal Defense
AL,fayette,1,40.25115713567,0.0445205479452055,34073.8925196059,0.189717775210431,577,21007,34.6666666666667,4.5,24236,39.1666666666667,0.00161605325411234,0.000185674203663971,0.00146584579302257,0.000218640300266012,39.1666666666667,5.29896631724708,16.8573212556676,16.8573212556676,0,0,16.8573212556676,16.8573212556676,Criminal Defense
AL,franklin,1,36.6884776577534,0.0409720176730486,35846.5384440228,0.239911634756996,958,29925,10,3.5,33950,13.5,0.000397643593519882,0.000103092783505155,0.00146584579302257,0.000218640300266012,49.7654646731164,7.42283819403112,10.3666699578483,10.3666699578483,0,0,10.3666699578483,10.3666699578483,Criminal Defense
AL,geneva,1,40.6199761478831,0.0449446386946387,37523.0799928418,0.22942162004662,518,23558,14,1.5,27456,15.5,0.000564539627039627,5.46328671328671e-05,0.00146584579302257,0.000218640300266012,40.2462620932278,6.00298808410364,2.05838661906347,2.05838661906347,0,0,2.05838661906347,2.05838661906347,Criminal Defense
AL,greene,2,38.8739013012521,0.0946745562130177,22537.3144044321,0.354333449356074,193,1484,2.66666666666667,1,8619,3.66666666666667,0.000425416715009475,0.00011602274045713,0.000829058500440437,0.000166430889573105,7.14565521529613,1.43446783723059,0,0,0,0,0,0,Criminal Defense
AL,hale,1,37.5883639439343,0.0466689599816535,32735.0308324769,0.252780644421511,278,7479,13,1.5,17442,14.5,0.000831326682719872,8.5999312005504e-05,0.00146584579302257,0.000218640300266012,25.5672823218997,3.81352411723979,0.575643418721751,0.575643418721751,0,0,0.575643418721751,0.575643418721751,Criminal Defense
AL,henry,17,41.4514178579798,0.0457619477006312,44479.7381118394,0.141230838593327,199,12711,2.66666666666667,1.5,17744,4.16666666666667,0.000234821160204388,8.45356176735798e-05,0.00207424066274054,0.000326822306711841,36.8053263196681,5.7991350102949,9.78816967978102,9.78816967978102,0,0,9.78816967978102,9.78816967978102,Criminal Defense
AL,houston,17,37.3119352326951,0.0409940628626785,41886.5352818272,0.183044149665736,1448,75453,248,56.6666666666667,104259,304.666666666667,0.0029222097532747,0.000543518225444966,0.00207424066274054,0.000326822306711841,304.666666666667,56.6666666666667,436.855191513451,436.855191513451,0,0,436.855191513451,436.855191513451,Criminal Defense
AL,jackson,17,40.2473789131719,0.0473742529654321,37184.2052593789,0.179379121178544,1109,50387,70.3333333333333,10.3333333333333,55051,80.6666666666667,0.00146530792658928,0.000187704734397801,0.00207424066274054,0.000326822306711841,114.189022724529,17.9918948067935,116.16249158819,152.026558011704,0,0,116.16249158819,152.026558011704,Criminal Defense
AL,jefferson,7,35.7077926345006,0.0485589641387001,50292.7608319341,0.180991019846495,10531,377825,2387,626.666666666667,674376,3013.66666666667,0.00446882253619148,0.000929254105523724,0.00421966727281923,0.000860133876151535,3013.66666666667,626.666666666667,7657.70162105806,7657.70162105806,607.161571081116,607.161571081116,8264.86319213918,8264.86319213918,Criminal Defense
AL,lamar,9,42.8605846631832,0.0407432897453544,35649.9426511552,0.210736407432897,306,12134,3.66666666666667,1.5,14530,5.16666666666667,0.00035558614361092,0.000103234686854783,0.00130466740169055,0.000256582956477116,18.9568173465638,3.7281503576125,0,0,0,0,0,0,Criminal Defense
AL,lauderdale,23,38.464386966745,0.0375234521575985,42626.9621574374,0.181870812114715,1430,81998,130.333333333333,34,93275,164.333333333333,0.00176181542035201,0.000364513535245243,0.00158111240637269,0.000279368626903199,164.333333333333,34,208.177655600856,208.177655600856,0,0,208.177655600856,208.177655600856,Criminal Defense
AL,lawrence,17,39.3770074482196,0.0501843352644647,41958.4098016781,0.160559777292905,828,31553,8.66666666666667,2,39873,10.6666666666667,0.000267516030062114,5.01592556366464e-05,0.00207424066274054,0.000326822306711841,82.7061979454535,13.0313858355212,2.50148891649176,2.50148891649176,0,0,2.50148891649176,2.50148891649176,Criminal Defense
AL,lee,15,30.8863081500835,0.0450447229749537,43029.4415537748,0.244843094214971,2175,107904,456,64,139861,520,0.00371797713444062,0.000457597185777307,0.00237063856382406,0.00043484562980142,520,64,525.606463166948,525.606463166948,266.124292353675,266.124292353675,791.730755520623,791.730755520623,Criminal Defense
AL,limestone,13,37.4941996224165,0.0424732264065564,53060.2010498168,0.147103926793705,1183,69528,60.3333333333333,16.5,79556,76.8333333333333,0.000965776727504316,0.000207401075971643,0.0028458328875575,0.000497294845628017,226.403081202525,39.5627887387825,250.493806654941,564.911572067524,8,18.0415341875721,258.493806654941,582.953106255096,Criminal Defense
AL,lowndes,22,38.9517073170732,0.067680608365019,27439.6772849792,0.304467680608365,242,2759,5.33333333333333,2,10520,7.33333333333333,0.000697084917617237,0.000190114068441065,0.00131301325156727,0.00021137180300148,13.8128994064877,2.22363136757557,1.23552214054035,1.23552214054035,0,0,1.23552214054035,1.23552214054035,Criminal Defense
AL,macon,22,35.2248147406369,0.0801182830476366,32709.4291900749,0.216559626669131,443,4190,27,3,21643,30,0.00138612946449198,0.000138612946449198,0.00131301325156727,0.00021137180300148,30,4.57471993236102,10.9285294666534,10.9285294666534,0,0,10.9285294666534,10.9285294666534,Criminal Defense
AL,madison,13,36.2985994127542,0.0506816264302314,61445.3992014498,0.132790597847807,5796,247285,778,252.333333333333,337795,1030.33333333333,0.00305017342865742,0.000747001386442468,0.0028458328875575,0.000497294845628017,1030.33333333333,252.333333333333,3257.37179142067,3257.37179142067,705.456158747368,705.456158747368,3962.82795016804,3962.82795016804,Criminal Defense
AL,marengo,1,39.2566579360922,0.0447997623880006,33808.8280851064,0.236968466907579,341,9181,19,3,20201,22,0.00108905499727736,0.000148507499628731,0.00146584579302257,0.000218640300266012,29.611550864849,4.41675270567372,0,0,0,0,0,0,Criminal Defense
AL,marion,9,41.9782640949555,0.0474403520963632,34357.4124605678,0.202733379661802,326,21435,16,4.5,21585,20.5,0.000949733611304146,0.000208478109798471,0.00130466740169055,0.000256582956477116,28.1612458654906,5.53834311555855,29.6321884545456,29.6321884545456,0,0,29.6321884545456,29.6321884545456,Criminal Defense
AL,marshall,1,36.4746325930764,0.0450501227907726,39510.4090347023,0.195730504448649,1768,93687,211,27.3333333333333,99356,238.333333333333,0.00239878148610384,0.000275105009595126,0.00146584579302257,0.000218640300266012,238.333333333333,27.3333333333333,87.9034997177802,87.9034997177802,0,0,87.9034997177802,87.9034997177802,Criminal Defense
AL,mobile,3,35.2561270177029,0.0511569958026394,44939.1272852251,0.194561575401289,6359,257788,772.666666666667,153.333333333333,413355,926,0.00224020515053646,0.000370948297065073,0.00290729085064426,0.000619892927585235,1201.74320956806,256.235841081995,2219.32679721194,2717.17531383466,0,0,2219.32679721194,2717.17531383466,Criminal Defense
AL,monroe,22,38.3674032140248,0.0737240075614367,30409.3595209318,0.281707477909175,432,12220,28,2,22747,30,0.00131885523365719,8.79236822438124e-05,0.00131301325156727,0.00021137180300148,30,4.80807440287466,0,0,0,0,0,0,Criminal Defense
AL,montgomery,16,33.6738009871272,0.0423465777627289,46693.4717206585,0.211129488064386,4133,95197,693.666666666667,153.333333333333,230361,847,0.00367683765915237,0.000665621929637974,0.00206922850909273,0.000380952380952381,847,153.333333333333,92.7156981901151,92.7156981901151,471.297102994315,471.297102994315,564.01280118443,564.01280118443,Criminal Defense
AL,morgan,17,37.6273420401134,0.0525450689289502,46364.2956989247,0.150671615411806,1807,93604,191.666666666667,38.3333333333333,113160,230,0.00203252032520325,0.000338753387533875,0.00207424066274054,0.000326822306711841,234.721073395719,38.3333333333333,165.222829448212,167.870313435127,223.489444928044,227.070576716354,388.712274376256,394.940890151481,Criminal Defense
AL,perry,15,33.3486468351599,0.0503672612801679,23706.2232677502,0.363798530954879,173,2738,3.66666666666667,1,9530,4.66666666666667,0.000489681706890521,0.000104931794333683,0.00237063856382406,0.00043484562980142,22.5921855132433,4.14407885200754,0,0,0,0,0,0,Criminal Defense
AL,pickens,22,39.7668783840067,0.0641923783971779,32110.4127393225,0.247130719928454,343,10979,5.66666666666667,4.5,20127,10.1666666666667,0.000505125784601116,0.000223580265315248,0.00131301325156727,0.00021137180300148,26.4270177142944,4.5,64.7035925266225,64.7035925266225,0,0,64.7035925266225,64.7035925266225,Criminal Defense
AL,pike,15,32.2081031755688,0.0515340991711502,33661.452162611,0.260258833793805,588,21743,24,5,34385,29,0.000843391013523339,0.00014541224371092,0.00237063856382406,0.00043484562980142,81.5144070170902,14.9521669807218,66.3728065435079,66.3728065435079,0,0,66.3728065435079,66.3728065435079,Criminal Defense
AL,randolph,1,39.8676741010469,0.0480063305051216,35530.1200175689,0.222754648964699,330,16884,5,2,22747,7,0.000307732887853343,8.79236822438124e-05,0.00146584579302257,0.000218640300266012,33.3435942538845,4.97341091015098,0,0,0,0,0,0,Criminal Defense
AL,russell,3,34.1957663536527,0.0561804157008778,37836.1667934938,0.222669757191169,1039,30102,257,40.6666666666667,52634,297.666666666667,0.00565540651796684,0.000772631125634887,0.00290729085064426,0.000619892927585235,297.666666666667,40.6666666666667,571.48528323612,571.48528323612,46.8098219793183,46.8098219793183,618.295105215438,618.295105215439,Criminal Defense
AL,saint clair,13,37.7811818629101,0.0463476397636517,50565.8202668317,0.160937601454451,1240,68408,199.666666666667,26,77005,225.666666666667,0.00293054563556479,0.000337640412960197,0.0028458328875575,0.000497294845628017,225.666666666667,38.2941895875854,0,0,0,0,0,0,Criminal Defense
AL,shelby,20,35.7094250544334,0.0340351248413034,69845.8453414757,0.0965086754126111,2258,162700,313.666666666667,54,189040,367.666666666667,0.00194491465651009,0.000285653829877275,0.00261398321631508,0.000471344176363041,494.147387212203,89.1029030996692,170.838238264344,214.867064036708,129.499908666339,162.874924553501,300.338146930683,377.741988590209,Criminal Defense
AL,sumter,2,33.995068137573,0.0685528551377706,23608.1459920203,0.368397724754377,145,3447,5.5,1,13537,6.5,0.000480165472408953,7.3871611139839e-05,0.000829058500440437,0.000166430889573105,11.2229649204622,2.25297495215112,0,0,0,0,0,0,Criminal Defense
AL,talladega,22,38.8314556912783,0.0657542210089981,35677.9277983019,0.23066424021838,1567,50963,231.666666666667,27.3333333333333,79128,259,0.00327317763623496,0.000345431874094294,0.00131301325156727,0.00021137180300148,259,27.3333333333333,0,0,0,0,0,0,Criminal Defense
AL,tallapoosa,9,42.222850678733,0.0461572136036554,36921.5250827267,0.211113847164081,660,25237,135.666666666667,10.6666666666667,36549,146.333333333333,0.00400375751274545,0.000291845650131787,0.00130466740169055,0.000256582956477116,146.333333333333,10.6666666666667,0.477380825545084,0.477380825545084,1.70787508297751,1.70787508297751,2.18525590852259,2.18525590852259,Criminal Defense
